gene_callers_id	ANE_004_05M	ANE_004_40M	ANE_150_05M	ANE_150_40M	ANE_151_05M	ANE_151_80M	ANE_152_05M	ANW_141_05M	ANW_142_05M	ANW_145_05M	ANW_146_05M	ANW_148_05M	ANW_149_05M	ASE_66_05M	ASE_66_30M	ASE_67_05M	ASE_68_05M	ASE_68_50M	ASE_70_05M	ASW_72_05M	ASW_72_100M	ASW_76_05M	ASW_78_05M	ASW_82_05M	ASW_82_40M	ION_36_05M	ION_36_17M	ION_38_05M	ION_38_25M	ION_39_25M	ION_41_05M	ION_41_60M	ION_42_05M	ION_42_80M	ION_45_05M	ION_48_05M	IOS_52_05M	IOS_52_75M	IOS_56_05M	IOS_57_05M	IOS_58_66M	IOS_62_05M	IOS_64_05M	IOS_64_65M	IOS_65_05M	IOS_65_30M	MED_18_05M	MED_18_60M	MED_23_05M	MED_25_05M	MED_25_50M	MED_30_05M	MED_30_70M	PON_132_05M	PON_133_05M	PON_133_45M	PON_137_05M	PON_137_40M	PON_138_05M	PON_138_60M	PON_140_05M	PSE_100_05M	PSE_100_50M	PSE_102_05M	PSE_102_40M	PSE_109_05M	PSE_109_30M	PSE_110_05M	PSE_110_50M	PSE_111_05M	PSE_111_90M	PSE_93_05M	PSE_93_35M	PSE_94_05M	PSE_96_05M	PSE_98_05M	PSE_99_05M	PSW_112_05M	PSW_122_05M	PSW_123_05M	PSW_124_05M	PSW_125_05M	PSW_128_05M	PSW_128_40M	RED_31_05M	RED_32_05M	RED_32_80M	RED_33_05M	RED_34_05M	RED_34_60M	SOC_84_05M	SOC_85_05M	SOC_85_90M
1637	7.66314990601	13.1914982091	11.6962599513	32.2408323584	29.2788161229	9.59536341437	11.6710510163	18.1752801127	27.0898555272	21.9523760417	25.3063920547	38.1553604705	24.0083798307	14.1619080499	23.3445270604	5.10149858187	5.7709514339	4.67604134748	1.31878305671	14.6325466539	10.3127587591	43.1680400912	40.0862711441	1.28763847286	3.19015740683	7.47860646004	30.8182310535	8.6922778526	22.4740150472	15.5104166281	36.0944953615	13.3920912603	53.1849128097	17.4077030943	47.7229560332	21.2791494027	7.05153016755	24.0964850649	27.2233516189	9.40792234078	8.90333361796	15.5197178893	51.9187370809	40.8407662408	37.4481692774	84.4044608975	6.2524874181	7.03274357883	1.29930207075	2.45197306363	6.24145725357	1.73637981793	3.32584192195	46.222909882	40.1648259943	10.0155079751	21.041653773	0.0	3.29675072731	6.71170749838	26.530303701	0.521132607219	2.17551177288	3.11784984474	2.24653412648	13.5338001111	1.31487761084	1.80185965773	1.94199516255	0.0	3.40644137848	2.65804396416	6.76859976299	7.95942978159	2.5797088904	1.06383751743	0.869040746287	6.21076579619	1.14207157629	1.13092460341	3.09705526397	2.96910530872	0.846204902263	1.26977757874	97.2227420762	96.9716876779	75.2769709622	69.4068659795	47.9587134011	18.6027714064	0.0	0.0	0.753806386909
1638	111.520756329	79.3612911492	104.473270303	90.6243238081	80.3939085094	51.6480566376	13.3291783244	49.2086016015	55.5508256452	32.5354158983	60.7427271345	113.999035475	74.4909204012	64.117887821	27.433611933	0.930114460198	48.5471538764	17.5258482118	11.3645278257	27.7352642894	18.6679784814	38.590659047	63.186711357	0.0	0.0	148.369126236	212.785678843	137.351851067	131.599840053	28.772779161	50.4232331552	59.9895318905	61.2275837533	60.9649450368	44.5089623267	54.3976081515	22.2165251012	29.5814185815	36.510225413	38.8087518258	44.4019301156	58.9977856247	40.9989560732	22.0479973363	86.3592027975	85.5350958949	26.6600053151	42.351524841	20.9274809561	49.3681372536	10.0183173116	44.5690074584	16.4620410711	52.9032072534	7.93363235356	1.94642024958	120.492990886	0.61872327395	18.1413971493	11.8137856303	129.545182018	26.1035297255	50.1681303068	33.7705945396	51.9767603802	149.551678331	52.3099197076	36.6158709618	37.0161964707	35.6907513697	41.3412594135	7.70697020694	4.9329035198	35.0510381582	64.5036003304	13.3082146461	15.9553368814	19.8737872862	37.7855543037	33.7360213576	69.3365829516	84.499106792	22.188104311	25.9490309161	59.4484787636	40.1420050081	26.4255164904	35.0548581082	38.6479432236	10.5577720816	0.0	0.0	0.0
1639	19.405690275	43.8873157443	50.1789840954	35.7274142787	49.2404562575	39.3317960354	12.717548828	25.9653869063	11.1107099017	28.0663076933	20.2551438433	13.8941628181	40.0072061072	44.6408313032	25.0549966418	0.0	12.0951245643	4.10856132053	10.2680235295	12.2821663192	20.3808865334	7.34709954769	28.3132160415	0.0	1.25712991601	84.3990353806	158.335522972	70.3160929691	127.627776071	76.1555668673	56.7186824496	71.7986209861	57.6321537806	60.7116707657	19.7137717407	11.872709717	25.4028807807	38.9622788209	38.1968752533	31.2534455765	49.7379469545	27.8329565334	54.5871788234	11.6745160062	47.6439207312	79.3273176628	9.52399360573	5.94398153615	0.0	0.0	1.98234139975	2.53087776853	0.817787799489	0.814689380782	1.65320156598	1.27964579052	166.053106376	0.0	13.7598893231	45.2813401871	83.2766821081	41.4501853508	31.9204174569	157.381317711	105.693552197	136.075433111	97.8773689303	103.263588899	91.4976490613	57.6519185082	25.2051958091	8.27006875212	4.31446060568	21.780818251	0.0	0.0	0.909379117362	0.9795450879	30.7250645128	15.7063271466	51.566927724	55.5377996424	30.9530254333	29.9794335687	22.4180832591	15.087770758	11.40728563	37.5260783213	33.4278740112	12.6261303223	0.0	0.0	0.0
1640	0.233461932096	9.24446077911	3.90496460183	2.11152878074	4.69212077561	3.4232735861	0.687714738676	14.330817269	1.19428913192	3.04796128912	2.08671632522	2.32314117621	6.65826717029	2.81878618479	1.66301069961	0.0	1.55414664768	1.96312477435	0.0	0.0	0.0	0.0	5.57875427228	0.0	0.0	2.08199037595	2.66764101727	0.990192086834	2.14221855702	8.89827328315	6.88676519653	1.79837698484	15.3142721461	2.08392579764	3.2485051135	0.0	0.974423012991	1.36605801197	1.80081235733	4.6047674746	3.26142302122	2.31963762909	1.18956075264	3.28035262359	2.8505479443	3.31520562333	0.0	0.978802870665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.805567829445	0.0	0.0	0.0	11.207423196	0.0	0.0	0.0	0.799742233433	1.94380797267	0.727677049857	7.40146491078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.85280870956	4.04568355184	1.39550210717	1.54966503748	3.44863741208	2.06796268897	0.607603979907	0.0	0.0	0.0
1641	15.473907633	18.0855624169	8.30475098295	11.740032545	9.93119140482	9.05138490556	13.3058679572	42.376717401	7.70211293205	11.0847099674	7.99226197706	15.7609130618	21.9032189251	17.8075583897	19.0566261946	0.936663306881	4.68943893051	3.43556311542	1.68073815196	22.7436675011	4.46493492984	4.62099301546	30.8605389454	0.0	0.0	121.122757992	214.27949863	105.920705005	194.053359368	78.0117179378	90.7121013088	72.6860956633	52.7808041823	32.246215362	51.3181047315	19.5295995396	25.8816885495	13.2044949247	53.407498173	101.005555128	100.613096859	69.0693395824	43.6998099843	20.784698731	56.9727562831	75.2287652274	6.80976602683	3.45187134075	0.0	1.13447775557	0.939741736576	0.0	1.11497168039	4.89397278274	0.863312014302	0.750637484178	75.0794649077	0.0	9.23338377844	6.3276974096	159.088207496	5.45283398221	6.82149573402	71.6208683827	114.094248709	119.246696768	42.9026736714	14.4931899948	11.4816385616	5.93827058421	6.201614583	2.08879386423	0.617586595558	4.34668007278	1.18035370862	0.96828649438	4.80901915669	1.10942896458	7.33903165957	3.35512025783	9.66999068407	15.5095696488	3.8337654087	10.0732976962	59.7396185157	77.2709564553	10.9718752023	206.820950491	218.817038962	7.53705778525	0.0	0.0	0.0
1642	7.33743340966	33.4868841534	75.5848980207	22.5756938717	36.3474225338	27.8940247535	7.51157622043	16.619420594	22.6062732989	17.060124973	14.9445044377	22.9810001267	30.0855891183	67.906518893	21.6360172187	0.694547916907	4.97963139279	22.6313042549	4.83602481383	48.760591414	20.2233777733	13.0097360349	24.3968970518	0.0	0.0	70.8858703282	160.259229718	29.4044693587	105.100399052	83.7702696991	45.2659618739	39.9585342686	29.6130078966	21.7369898184	14.8092044563	10.2057038876	25.8884331166	17.3378169313	68.7009681334	60.1933654324	53.1735623848	33.2369088758	81.2001400421	29.7730863912	79.8951211797	51.6370730272	14.5042754201	6.65909814665	0.574036465163	0.88029533982	2.2443871335	1.05439414963	1.65831021637	6.57574840982	1.12245791779	0.225550289929	118.844619478	0.0	18.0583722911	16.3592546431	112.239066307	9.24539629689	3.85947198033	48.4707137278	96.238404924	95.0434078081	17.3558672767	47.2878475656	36.6820004846	15.2216839755	6.57146614111	6.18736575929	4.82945575678	5.2436160298	0.431550000506	0.0	0.0	1.73577896554	7.60422961468	7.11471682513	27.7075635968	25.8872955251	25.3846709056	11.4939684532	25.3402574534	23.2051545773	11.6248858406	35.7593865295	74.4324454195	8.95705863082	0.0	0.0	0.0
1643	21.4084799883	38.7459260618	30.3910383255	25.2587407666	22.626599709	22.4121791043	12.0494663904	22.6209545228	28.8391411102	11.1101155284	18.1263352315	19.9574391588	32.1752733204	42.5091786397	27.5980468686	1.02642231065	8.93833656571	6.42305274315	13.6046542288	10.1953198949	19.1722629282	15.3672712881	26.8070785028	0.0	1.07357922125	48.4913527805	80.1073227569	71.1551924796	139.33710986	73.7423104953	47.9080812209	57.1461873139	28.1885340031	83.0609769519	28.6660452485	29.0969366298	8.83075412018	73.1884356624	19.6520913327	34.0914702455	50.0608792106	33.0925773805	46.7971596005	46.9065910358	68.9197782356	57.4778534585	6.49714652607	3.38296188924	0.0	3.19691907441	2.28782193518	3.82752223211	1.17565978639	7.19702203591	6.1707531427	1.69503982814	107.386561588	0.0	21.8066881448	13.6223836969	92.0558434053	70.0690009252	46.168367965	88.6042301842	90.4902796307	70.953182433	113.227997344	121.032391105	82.8177881208	107.376747238	45.4407227909	10.5581483722	4.08077938838	54.0557864817	0.0	0.0	1.99944654012	3.47675840027	75.9187171353	56.8668496956	111.776992612	165.9142342	41.1693954255	30.8932693714	15.3339433862	58.1030043779	15.5327400157	37.669611199	18.467628584	11.1133809392	0.0	0.0	0.0
1644	11.7220108106	37.1646293378	33.695998124	27.6446718367	28.8357968865	29.7528522198	13.7821357943	148.680223964	29.1993404098	33.9504733108	32.9713980518	29.9694232128	47.7560016658	56.6438435101	23.6514885276	1.50828693241	11.8600953577	9.37485936406	9.62169258397	25.9027634148	30.7235709962	8.49985392795	38.3653953462	0.0	0.0	127.58050938	217.521224416	135.67660592	140.725567427	103.365861363	111.256107451	93.9452666723	99.3719799282	73.4997975205	57.17518065	23.1481499014	21.9558856997	47.0717590106	74.9608017091	106.906417838	115.679435976	78.2440348326	61.9479790732	26.6980480896	76.0212451142	81.895222528	8.94219045368	8.200461235	1.01833520208	1.24866209635	3.25307847945	2.41787579751	0.994018278576	7.52854081681	6.24435467073	1.33121792444	59.356196736	0.0	13.2888618149	24.739427258	82.3050540962	32.2240150877	24.5734760173	103.846024626	103.663239714	79.9853317191	76.6491502853	105.53557683	70.0028357447	39.8390423234	24.2910597478	10.938852584	5.86505018273	17.0556292823	0.0	0.0	1.94486450169	2.22986581777	22.2665038537	24.0099493943	32.3986667572	43.0847939113	25.8170712017	32.5515093333	53.2423795973	79.2442567054	21.7179890126	182.818200921	163.326638875	8.49473263681	0.0	0.0	0.0
