gene_callers_id	ANE_004_05M	ANE_004_40M	ANE_150_05M	ANE_150_40M	ANE_151_05M	ANE_151_80M	ANE_152_05M	ANW_141_05M	ANW_142_05M	ANW_145_05M	ANW_146_05M	ANW_148_05M	ANW_149_05M	ASE_66_05M	ASE_66_30M	ASE_67_05M	ASE_68_05M	ASE_68_50M	ASE_70_05M	ASW_72_05M	ASW_72_100M	ASW_76_05M	ASW_78_05M	ASW_82_05M	ASW_82_40M	ION_36_05M	ION_36_17M	ION_38_05M	ION_38_25M	ION_39_25M	ION_41_05M	ION_41_60M	ION_42_05M	ION_42_80M	ION_45_05M	ION_48_05M	IOS_52_05M	IOS_52_75M	IOS_56_05M	IOS_57_05M	IOS_58_66M	IOS_62_05M	IOS_64_05M	IOS_64_65M	IOS_65_05M	IOS_65_30M	MED_18_05M	MED_18_60M	MED_23_05M	MED_25_05M	MED_25_50M	MED_30_05M	MED_30_70M	PON_132_05M	PON_133_05M	PON_133_45M	PON_137_05M	PON_137_40M	PON_138_05M	PON_138_60M	PON_140_05M	PSE_100_05M	PSE_100_50M	PSE_102_05M	PSE_102_40M	PSE_109_05M	PSE_109_30M	PSE_110_05M	PSE_110_50M	PSE_111_05M	PSE_111_90M	PSE_93_05M	PSE_93_35M	PSE_94_05M	PSE_96_05M	PSE_98_05M	PSE_99_05M	PSW_112_05M	PSW_122_05M	PSW_123_05M	PSW_124_05M	PSW_125_05M	PSW_128_05M	PSW_128_40M	RED_31_05M	RED_32_05M	RED_32_80M	RED_33_05M	RED_34_05M	RED_34_60M	SOC_84_05M	SOC_85_05M	SOC_85_90M
aa1412	0.0003916194123202404	0.0003657243258807255	0.0002325238178281298	0.00016321392160678446	0.0002660611724003209	0.0002723819091787108	0.0002618090968384558	8.116590203180157e-05	0.00018243560922356366	0.00021691416233732966	0.00011058422510534698	8.910164835522948e-05	0.00018501278983387685	0.00022201151294684018	0.00020172801394904947	0.00038998945276435664	5.8416038866933216e-05	4.476059565503237e-05	0.00018583166464016738	0.001455918449661753	0.0006279020806717851	0.0011192516527170073	0.0007058242336721249	0.0	0.0	2.9530330957521937e-05	2.8568859660632053e-05	4.492128967790842e-05	2.015399172478506e-05	0.00010072217943906906	0.00021804882563523388	4.6568415953107785e-05	0.0002963699778562532	8.668728698053992e-05	9.215384000761952e-05	0.0003343525342504783	7.074435439208133e-05	5.3819254136708945e-05	0.00041411304669619034	0.00044960494055056147	0.00042155288850837826	0.000526709924642484	0.0001703466605330847	0.00018112172478165366	0.0002949398593834317	0.0002799388649806125	0.000132160345007911	0.00015956972876393386	0.0	0.0	0.0	0.0	0.0	0.0023048611183599577	2.099830854548386e-05	0.0	5.979359360679159e-07	0.0	2.589724649326091e-05	3.5881162383560336e-06	8.448219741284278e-05	0.0	0.0	2.610808353997317e-06	4.7218801360519084e-07	5.258991877052921e-06	1.4158420413117018e-06	1.0645978919425518e-06	1.192438595153185e-06	0.0	0.0	0.0	0.0	0.0	1.2367098908021105e-05	0.0	0.0	1.9449236894031043e-05	0.0	0.0	0.0	0.0	8.765699110717024e-06	6.431375174234933e-07	0.0003301991361822868	0.0003681891379441349	0.00027171853736161257	0.0005718854736634538	0.0005101988429028794	0.00015161159153749982	0.0	0.0	0.0
aa1413	0.0010244905144096673	0.001030206435946352	0.000670585371660484	0.00062569797032398	0.0008633856108422588	0.0009432411811290046	0.0005449579347698112	9.574242348753843e-05	0.00027731223133959905	0.00043692316730560105	0.0002610458599427355	0.0002074942667990852	0.0004830944506405801	0.00021172417930650944	0.00015239691315640703	0.00011932907222859926	6.164878686838633e-05	4.511278868640621e-05	0.00020344063115335296	0.001353052173582383	0.0007174954980399549	0.0010102404707817898	0.0010571643426847072	0.0	0.0	2.7531001157248994e-05	3.070570805199687e-05	3.5413556805462775e-05	2.8174289827582535e-05	0.00012513521509778273	0.00022785907668713338	5.569699440667065e-05	0.0003093180270695517	9.914000566753854e-05	9.753351355580665e-05	0.0003486511137079425	7.085166090639487e-05	5.987241025492041e-05	0.0004395410765859811	0.0004507300946903257	0.00045536984124039024	0.0005514917816112187	0.00019241725906339924	0.00014631912114584236	0.0002826468682228087	0.00028826528468351223	0.0004779059346042488	0.000488771111492581	0.0	0.0	4.683456306522705e-05	0.0	0.0	0.0023385780359799603	6.473867586859646e-06	2.2422733263973717e-05	6.099115444011406e-07	0.0	2.665175939201292e-05	1.5656298996691404e-06	8.898058358813842e-05	0.0	0.0	0.0	7.028286941219153e-07	5.965615347314863e-06	1.2872022741013445e-06	1.4930922437793536e-06	1.2406602661579305e-06	0.0	0.0	0.0	0.0	0.0	0.0002590756125588212	0.0003638989424580128	0.0	8.507252392468788e-05	0.0	0.0	0.0	0.0	6.51084627053115e-06	0.0	0.0003801722765036401	0.00038769268846473886	0.0003774488703186988	0.0005527487830550763	0.0005242232274458599	0.0002667660364031646	0.0	0.0	0.0
aa1414	0.001602124289182705	0.0016043117100882185	0.000984957634797396	0.0009857202263129717	0.001404498862319981	0.0015720547731118747	0.0020418058314246625	0.00011599921644253176	0.00042756353759078737	0.0006815848849110734	0.0004066250016710018	0.0003919393209590018	0.0006890619590881746	0.00023965501087679937	0.0002311732464398436	0.00022189337786688212	7.196729978276239e-05	8.965577929615122e-05	0.0002951754466009641	0.0017463677644435523	0.0007488384563194906	0.001722025127274704	0.0014040902821806903	0.0	0.0	3.1734455966430857e-05	3.437951740347459e-05	3.998112420327361e-05	3.0804559592188016e-05	0.0001407498908002477	0.0003614715636266682	8.11607638350398e-05	0.000540692163775725	0.00015104390400633134	0.00023617729915194707	0.0006265725808640113	0.00016137708332840734	0.00011630275372642485	0.0005341089655877947	0.0005431381308651005	0.0005020655815364121	0.0006849136955775935	0.00025164774770773435	0.00023310712444806568	0.0003811689725048411	0.0003786547482477738	0.0008212316976319635	0.0007114840961069765	0.0	0.0	4.080910263748484e-05	0.0	0.0	0.002874066111538808	2.621181185791529e-05	0.0	1.3884552368728473e-06	0.0	6.282534942060838e-05	3.7599288367003364e-06	0.00024115448623438318	0.0	0.0	0.0	1.0023843826899914e-06	1.133584044749568e-05	1.7561878641367887e-06	4.195563698634442e-06	1.7179534202593358e-06	0.0	0.0	0.0	0.0	0.0	9.289400182605224e-05	0.00010416189912574275	4.609914955888015e-05	0.00015798388160894966	0.0	0.0	0.0	0.0	7.584545643202114e-06	1.175046724968275e-07	0.0006234810227863754	0.0005904295350803917	0.00055662358678364	0.0007461381306048895	0.0006280176383140594	0.0003878978338952447	0.0	0.0	0.0
aa1415	0.0006952153761882816	0.0007223323920755939	0.00048818956552979474	0.00043792692998354075	0.0007961301263676825	0.0007697331601319121	0.0005777481260215641	8.859616976674946e-05	0.0001623813015727454	0.00034336914698664735	0.00016133067689435237	0.0001517935411384276	0.0003090724166536645	0.000381346887319818	0.00038219144833156056	0.0	0.00011436475438870304	7.129362933336154e-05	9.561465649886274e-05	0.0010796955712870041	0.0004959201212330602	0.0012138880769809325	0.0010592498653315095	0.0	0.0	5.442480764254106e-05	6.100592526357801e-05	8.049555779779163e-05	6.179475797607372e-05	0.00021851339758482863	0.000584533559546666	0.00016054672239102627	0.0009174105093119241	0.0003791564079393727	0.00035673719523904697	0.0005274287460405032	8.477704720325994e-05	9.777357505825339e-05	0.0006983496053717342	0.000701620331274449	0.0006734874520413144	0.0009048089364437055	0.00038264659995988797	0.000275665974567555	0.0005765269845322661	0.00039545176993682584	0.00043645447183835037	0.0004213948441473777	0.0	0.0	0.0	0.0	0.0	0.0021231758251085103	3.255281855998846e-05	0.0	2.1702022911507926e-06	0.0	1.7430980579328966e-06	6.959998124291587e-06	0.000528265520568751	0.0	0.0	3.9981508157573035e-06	2.933942942067055e-06	4.735989301324408e-05	8.26468823432296e-06	5.948070022662692e-06	6.9347993181285495e-06	0.0	0.0	0.0	0.0	0.0	9.848722652051126e-06	3.975461083393317e-05	1.3714419070931067e-06	0.00021388758017647843	0.0	0.0	0.0	0.0	5.357840529645811e-06	0.0	0.0009395814161537217	0.0011516535146232965	0.000878155530596271	0.0011864651146644071	0.0009722603745011976	0.000803476724288148	0.0	0.0	0.0
aa1416	0.00012350675149187703	0.00023874404995976104	0.00013098084078334927	0.00011157154308107479	0.00011643986816215221	0.00015164772156334077	0.00023943855773336128	4.724327250075387e-05	0.00012784999195884566	0.00014108368600326625	0.00013726108188839725	0.00011299593730446607	0.00015068942372578118	0.000118361133051891	0.00012297500373243908	0.0012921329262088155	0.00017243807547674152	0.00021440659171583138	0.00015381209841851652	7.78436456509402e-05	0.0001373441779122878	6.0500961875932426e-05	9.72763987198812e-05	0.0	0.0	8.323865379187385e-05	7.29435318848909e-05	8.12516986020447e-05	9.998424808914414e-05	0.00011703312415184559	7.405172451343808e-05	0.00013353267553228658	8.04786587465351e-05	0.00014069997819731754	5.601889482514763e-05	2.9189746701674526e-05	0.00014601112310869298	0.0001417008692676769	8.248658375248396e-05	7.238046969397106e-05	8.303350851652845e-05	6.306213736216746e-05	0.00013360106250571126	9.751771169592651e-05	0.00011180906773914298	0.00011605592401391412	0.00014385485403075026	0.0001460032288290071	0.0	0.0	3.379733752780277e-05	0.0	0.0	7.770573783416074e-05	0.0005348742476676383	0.001048922419863107	0.00010034936112672614	0.0	0.00014982778719435452	0.0001991905902696204	0.00010737576862355893	0.00034292778751037243	0.0002006584259938774	5.365537912515403e-05	6.435117183848107e-05	8.420442510492154e-05	0.0001099031122887351	0.00020878479636402507	0.00019833115203413042	0.00036534120407395954	0.00024788703818305857	0.0005188060619263665	0.000772176802907236	0.00014814595240240108	0.0	4.9172719743058626e-05	0.00021209093966600425	0.00011911086400396434	0.0002755519111577578	0.00017797031803775884	0.00029650964495902903	0.0002601468376634149	0.00023151178221242233	0.00019533985197901297	7.064164422801293e-05	6.897225997110175e-05	0.00010704100568311632	7.617359873938627e-05	7.916933493440325e-05	0.00018940442792805687	0.0	0.0	0.0
aa1417	0.0001944164569452122	8.781161316823467e-05	6.442086432904387e-05	6.425011673816292e-05	0.00010846843129712634	8.278522205708522e-05	0.0003020379432111801	3.1855686555407847e-06	2.9338951760514485e-05	2.489960380607163e-05	2.5670304116864107e-05	4.027058851520486e-05	3.489791460712695e-05	0.00010706816437072195	6.97014302856876e-05	0.0	0.00015567944886092725	0.00015878605439683841	8.002219134736597e-05	9.614335442713672e-05	6.462339286289992e-05	9.784092560528224e-05	9.8027041187874e-05	0.0	0.0	3.7740886855035306e-05	2.899336054931405e-05	3.0118913525660132e-05	3.90148562440306e-05	2.357762545708051e-05	4.530213166638558e-05	4.582595515715264e-05	3.733469559820453e-05	5.234842049399982e-05	5.55815630037226e-05	0.00012230814493774156	7.791449869101036e-05	8.27809306884947e-05	6.398282204267509e-05	4.682523113504797e-05	5.121800916848179e-05	5.535119250883153e-05	6.372151938927639e-05	4.185701491302976e-05	6.467048965295379e-05	4.908947973299109e-05	4.471082819405307e-05	8.967049078166426e-05	0.0	0.0	0.0	0.0	0.0	0.00014522721913950174	0.0007290035112201843	0.00038335534180917855	5.541344867855033e-05	0.0	0.0001174219025658548	7.849011565492156e-05	3.371836415881293e-05	3.264812117516605e-05	0.00010315383724962779	5.0131987162357105e-05	4.104668620336234e-05	3.932122962715162e-05	6.402893040923347e-05	7.34749046375794e-05	8.784317512137092e-05	5.7405736344592475e-05	0.0001107433478518352	0.00019954493823065922	0.00010161036632477695	0.00023022068332889168	0.0010030189924744228	0.0006733981184003248	0.00037797402359043174	0.0003065715448460145	5.887368844965948e-05	9.494325699279903e-05	7.772163050966954e-05	8.141004713931377e-05	5.119827625374493e-05	8.661678156402376e-05	4.422247301685524e-05	4.6170135088233514e-05	2.6942536305630297e-05	3.1788834996165555e-05	3.0443913016126403e-05	0.00012977848204371288	0.0	0.0	0.0
aa1418	0.000280079547784116	0.00013903238288507803	0.0001319969681501603	9.630844253893535e-05	0.00015230887675814962	0.00017034189821153145	0.0005550743223717393	2.452871617142508e-05	3.547253294676332e-05	5.457237302988483e-05	5.4041960004291346e-05	3.603497618546626e-05	5.651397222175474e-05	0.00010271533697744985	0.00010562417132494885	0.000364623268643264	0.000268874112571287	0.0004154314710401405	0.0001023776028686163	9.267520659208327e-05	9.748486453954185e-05	9.112730871477907e-05	0.00011433222004511771	0.0004668611635299914	0.0002241937774807734	2.9727726217916333e-05	2.785342232155517e-05	3.5822987598944326e-05	3.82533498474696e-05	3.0147090806325486e-05	3.515654993729572e-05	3.240675460442588e-05	3.8073860434708115e-05	4.354775706157502e-05	6.294716071324116e-05	9.92579771607669e-05	7.302687144528177e-05	7.66742209090761e-05	4.5966501844849836e-05	3.9919352229589335e-05	4.4546801008916324e-05	4.524619716208296e-05	8.471442866830421e-05	6.136458977175001e-05	4.8583869483677825e-05	3.99478886253167e-05	0.00018676182340578255	0.00015397634572272698	0.0	0.0	2.5137957870322912e-05	0.0	0.0	9.257376527072974e-05	0.0008967998826478411	0.0007445257616256265	4.031044769901429e-05	0.0	9.027896775249169e-05	0.00012060968033940867	2.1758937959337655e-05	4.979683696373483e-05	0.00016951466357059951	3.4698608940010557e-05	6.199550860981439e-05	3.4336767358629545e-05	4.864640282820432e-05	6.21558509576791e-05	7.6682222821617e-05	5.393339104103035e-05	0.0001360194890388205	0.00024707696275492856	0.00042622113076806615	0.00022316863944069027	0.0014340556021338081	0.001200569679371582	0.0006244039023377609	0.0006251089907683545	9.254462515972547e-05	6.777166108910385e-05	7.206364977782222e-05	8.214167879779843e-05	4.9180041391894144e-05	6.671846254484046e-05	3.583107389637752e-05	3.1638225595540944e-05	5.287171451507197e-05	2.8034864698188194e-05	3.1101655287697435e-05	7.482013794736492e-05	0.0	0.0013984810606235036	0.0
aa1419	0.0002442625633386795	0.00012523316886165045	9.385318233271824e-05	7.81644524321324e-05	0.00014676117085720466	0.00014835004471593105	0.0005295687998464254	1.7297539536422108e-05	2.478534011354023e-05	7.357838604791467e-05	3.3433959255988244e-05	3.479392922119962e-05	5.500150761416246e-05	8.801716553167473e-05	9.867241456390936e-05	0.00029128857015733395	0.0001736457675202924	0.00016018657482675788	8.259287821311133e-05	7.150147850492017e-05	7.038541756000115e-05	8.581372749673585e-05	0.00010037864851383575	0.0	0.000405785783826955	3.3295954673850924e-05	2.6407127895090938e-05	2.5485083940373093e-05	3.3722551225505975e-05	1.9102323784134457e-05	3.65328716473336e-05	3.180743624541918e-05	4.2093827896499747e-05	3.912311755293447e-05	5.4169306635846566e-05	9.135126791563784e-05	5.887382150446861e-05	7.023248837968995e-05	4.6891160211687885e-05	4.4403178787994665e-05	4.143329758326643e-05	3.889707525084214e-05	5.798873573253846e-05	4.7184158910172226e-05	5.509555619972023e-05	4.0095039752314655e-05	0.00011059850427344414	0.00014079779700421565	0.0	0.0	0.0	0.0	0.0	0.00012994382120930467	0.0008548556365614775	0.0008366349878362869	3.437405691512513e-05	0.0	7.753223458020184e-05	8.666544511955582e-05	3.140541991405201e-05	5.099166205536491e-05	0.0001089321443559296	2.925552106281237e-05	2.5586888388075762e-05	3.227297970690586e-05	4.785964841329581e-05	5.9861720482217325e-05	7.253142303018891e-05	5.965787348169308e-05	9.118691836813462e-05	0.00039771091415934226	0.00045033797642289743	0.00024230588199210257	0.0008844076061246236	0.0008397372616783234	0.0006822272467436716	0.0005909141174878527	6.688106472069653e-05	6.158626099967444e-05	5.597967681896411e-05	5.8553916417155045e-05	7.104029831573663e-05	7.725917839570754e-05	2.7944157472645738e-05	2.482106256997625e-05	3.258977172012963e-05	2.510321307671978e-05	2.683902271248249e-05	7.546588704028814e-05	0.0	0.0	0.0009875746108656993
aa1420	0.0002051431304889716	0.00010819489161422707	0.00013085273883667613	9.42386167838771e-05	0.00014439001500957544	0.00016060754442335815	0.00047847076037469777	1.6391891027135805e-05	2.6114865472572428e-05	5.705862415180206e-05	4.090648319233065e-05	4.327208013411882e-05	6.992754243502726e-05	9.934872439426708e-05	9.144998663108437e-05	0.0006695599083961298	0.0003426098420693024	0.00019649879149760452	0.00015846982697509648	6.614311848168316e-05	6.543289114462715e-05	3.780558302366447e-05	0.00010269716928615391	0.0006947496409080787	0.0008238199641768959	4.041344813565911e-05	3.677415238839811e-05	3.96336911478289e-05	4.385739799822968e-05	3.4834891838201764e-05	4.5707505306219584e-05	5.045716535685854e-05	3.8092214633042344e-05	4.2133763041438165e-05	6.558775803219158e-05	9.42915695288258e-05	7.564318487198477e-05	7.27725801330385e-05	5.398847867522568e-05	5.4319171368980204e-05	5.500260432466248e-05	4.1833322951051105e-05	6.848766087171016e-05	7.391770718665978e-05	5.884206224629826e-05	6.159902435278687e-05	0.00011922992630750652	0.00013257035199940964	8.068588341837234e-06	0.0	4.562138923586627e-05	0.0	0.0	0.00012702986792855682	0.0007363825584309984	0.0009207155409189946	5.5813148993605765e-05	0.00022181749544653804	5.97245582486878e-05	0.00011485805056818665	3.190387681959565e-05	7.184470513890167e-05	0.0001565468881550785	5.323239203566126e-05	6.689016312976002e-05	4.448393411958053e-05	7.144749934552861e-05	0.0001086970226090736	9.254870752903477e-05	8.144370267375775e-05	0.0001285301149776152	0.0005290372254358992	0.0007382072410868931	0.00032339301357462417	0.00048614149221840313	0.000702029942578476	0.0004771407435283639	0.0001918248520747032	0.00012873221517026813	0.00010832412185658423	9.451601839516565e-05	0.00010893410850261877	7.326421565104912e-05	7.247848889755613e-05	5.4647566353344716e-05	4.1045880021741836e-05	5.30391796843512e-05	2.231250060004112e-05	3.115998949279562e-05	8.914026545436651e-05	0.0003733226070322985	0.0007317490812830966	0.00037261743637883324
aa1421	7.22645270962517e-06	8.05012870334125e-06	6.369277624344268e-06	8.3823931842115e-06	9.562947219552519e-06	1.4313998060355893e-05	2.8740729102803156e-05	6.705207162211059e-06	1.0777477543291025e-05	2.3541117664960254e-05	1.3929245148057512e-05	1.0336604332816387e-05	1.182580859736951e-05	1.9421009384390464e-05	1.0962506692028532e-05	0.00022047015503545253	6.794063695771362e-06	1.0342337811791964e-05	5.139745585087022e-06	7.985287877984352e-06	7.286269476637415e-06	0.0	8.263155132353834e-06	0.0004095872882992246	0.0003661296813394749	4.3839539832328954e-06	6.58745603475441e-06	8.512880358724834e-06	9.646748189034379e-06	5.20773691699162e-06	3.435513894798899e-06	9.026272693156587e-06	6.792336802105792e-06	9.318964246152572e-06	1.579692275654674e-05	1.9859757201682737e-05	1.3819831582500454e-05	7.06510587004343e-06	7.928035190377558e-06	1.0948033713539104e-05	8.268207079935447e-06	9.127131743565992e-06	1.4802423702817882e-05	8.936056081091992e-06	1.013018967354e-05	8.50125570329782e-06	0.0	0.0	0.0	1.741094391592456e-05	1.889939458713786e-05	0.0	0.0	9.529535093442621e-06	0.00018016437295045713	0.0003382061370480293	7.01947282313008e-06	0.0	5.38356471360436e-06	4.5016609706207624e-05	8.688081057033678e-06	1.7479503615029155e-06	9.713739482885931e-06	1.3155409769203628e-06	3.978043330219732e-06	3.022963973763428e-06	6.847742909149501e-06	4.907659211456957e-06	5.399037137433372e-06	3.1003052880063984e-06	5.49017365915433e-06	0.00019799623691606005	0.000251681408063582	2.0431314434989813e-05	6.179193009200016e-06	6.064431899021407e-05	3.3661302407136437e-05	1.951610511243992e-05	7.081600871898473e-06	1.1463347221999322e-05	1.0521822306649212e-05	2.0204120533344575e-05	4.04242617439866e-06	5.856487092558868e-06	5.92683602307853e-06	4.341067810695005e-06	7.97561475543752e-06	6.113075974241934e-06	9.352820853729142e-06	3.9698164043833576e-05	0.0	0.0	0.0004581741933555223
aa1422	0.0003787631645711589	0.0002881481927910784	0.0002545995896680541	0.00024305144491992473	0.00027479492741235196	0.00031897783816908754	0.0003564845530466073	0.0004344345749688804	0.00030834794983148017	0.0002638594366104882	0.00031720788242758637	0.00023277495464279753	0.00028118201080730144	0.00033309851227732146	0.0002919104738896918	0.0003104685291724527	0.00030620101234238523	0.0002968041710606346	0.00037162876522676063	0.00038295345255679716	0.00032569553911567656	0.00029310499520099223	0.00037577744085208676	0.0008441133696784844	0.0007021625043735745	0.0003228931918379274	0.00030526955296240356	0.000273971821702431	0.0002651983002431778	0.00022958507063696015	0.00030433010730580547	0.00028479367340594644	0.00034885630698548286	0.00027741218782375107	0.0003078321556639343	0.000373736406334637	0.00028667691419079845	0.00026964746016730625	0.00030653482928208036	0.00026452281463097775	0.000306353863136408	0.00026893460883378864	0.00029371000539248564	0.00024234423528643614	0.0002775649359914934	0.00023243327212016228	0.0004948762726833899	0.0005114256601090721	0.00023633900897560733	0.0004929650216195991	0.0005820544571327177	0.00047069626713650643	0.0008830023761684755	0.00042298178055950056	0.0006211604034301225	0.0007522994171658873	0.0002885409544429452	0.0	0.0003546860823908975	0.00033157074095063657	0.00027477613474168527	0.0005491970502312645	0.00040749848472119933	0.00027513135322317377	0.0002785456604161419	0.0002700354818672534	0.00034320244793636966	0.0003547960019709294	0.0003289893431467523	0.00053810907178019	0.0004813132136585082	0.0005471407674269741	0.00046428088580755363	0.0005950977436669319	6.18392433851525e-05	0.00010983576576267874	0.0005666003729326275	0.000225186097303664	0.0004827631637442385	0.00046171412862704766	0.0004383525177975834	0.0004880315766738177	0.00043727502201763835	0.0004611050360944217	0.0002641960357191328	0.00028104562966182415	0.00032905611113881017	0.0002386573046501334	0.0002499068909334933	0.0003125245720458966	0.0	0.0	0.0
aa1423	0.0014559762162634246	0.0012858369847254605	0.001248715149119631	0.0012791699052267591	0.0013375379653390875	0.0013130900126036708	0.0020021076770307534	0.000886138964881088	0.001230827084916955	0.0010678386336594428	0.0011706831959441952	0.001255741592904469	0.0011294302164493915	0.0009663591749518231	0.0010313406925507814	0.0021629923974275807	0.0012434997020882798	0.0012522196023386975	0.0012651220348016531	0.001085787625325719	0.001235516708857649	0.0011232556533836478	0.0011615998777406028	0.0006839672786756683	0.0009210637787575473	0.0008586952333098028	0.0008816838841420974	0.0008504861325950217	0.0008772454779904267	0.0009233022676658804	0.0010371453617572701	0.0010164949297475595	0.0009979682919795693	0.0010437962449190087	0.0011721568001424895	0.0012081832386359197	0.001093527761576847	0.0011905858397925704	0.0010401976405334734	0.001049569410197036	0.0009962091704756532	0.0010110050969777157	0.0011283038369118874	0.001711328613105524	0.001042803209336868	0.0010592588007172948	0.0026426064124099526	0.0027796141603723575	0.006190123799294055	0.004741404685480271	0.0038216486943880297	0.005248093064210695	0.005271685444048763	0.0015292608487091981	0.00331226971486743	0.0025980801769234633	0.0012415451288611144	0.0005029168047550887	0.0015297527087846522	0.0014591007573016917	0.0008701479913790427	0.0018028179106915772	0.0018985536343619238	0.0011788026401875066	0.0012225542256526789	0.0011162878050571111	0.0013926610962042036	0.0013896406762843338	0.0015153782288958482	0.0019094564626828097	0.0018291647221442638	0.001292018985952734	0.0018377565960866055	0.0026695351756912842	0.004759919013589981	0.005886741615363205	0.004180248688574709	0.0024250615153832956	0.001970888526502313	0.0016763566556775027	0.0018548380274653763	0.00184123486443759	0.0015500842776573478	0.001627634681447844	0.0012740114438028213	0.0010481443521033335	0.0010735812394934742	0.0009013104528527861	0.0009309520682747803	0.0009841275824030295	0.0004200867599261511	0.00036240758122154347	0.0003795126227914892
aa1424	0.00030214663834820035	0.0001558085528362997	0.00014530466727195036	0.00013685453730354947	0.00015012592793638488	0.00013725489692884395	0.00045488499091270656	4.713565212469596e-05	0.00010948738155011487	0.00031791852609454725	0.00013459047153487554	0.00015892294844627408	0.00013012379542702066	0.00010347223974879151	0.00011755059361598578	0.0012292988221275691	0.00022448483787507176	0.00024630111070232327	0.00015401620039602568	0.00015585486886168887	0.00015154171363828078	0.00015551868589379835	0.00012245368404339583	0.0004056839366573633	0.0003823462604610958	3.392037373465875e-05	3.4329757368253395e-05	3.4979896954774945e-05	3.236634537020828e-05	2.1672948634013402e-05	7.48603477028603e-05	7.724969059799384e-05	0.00010613601706055089	6.874540692329685e-05	0.00013795534993977292	0.0002707196901099101	0.00018801828461264644	0.00013823830897630616	0.00012063160701916439	7.84841064298714e-05	5.3429145280915105e-05	6.813856144360847e-05	0.000105958371238362	0.00016607144323701093	6.541278976556537e-05	9.099808656462623e-05	0.00043752123256055216	0.00042840888298174476	0.00039515958979029637	0.000408909762822394	0.0003450461095523613	0.000200298576692715	0.0003367279294587124	0.0001937319702590626	0.0008562605927948278	0.0010814902780803446	6.851490251280226e-05	0.0002633384926853319	0.0003358732083224797	0.00023421383840410858	3.822067931634713e-05	0.0001595194546775895	0.00023200558887105993	5.30608038586651e-05	9.108794139529451e-05	3.235369329612227e-05	4.729470106597591e-05	8.342120392728077e-05	8.390117551985659e-05	0.00012847645669526465	0.00024404857784008754	0.0006186931434949383	0.0008333947661441843	0.0004922026591882643	0.00016747680214898147	0.00020019975040842217	0.0005024120720920831	0.0004964280024372086	0.00019453187964471914	0.00015223568016484995	0.00012982005336445454	0.000137700704403019	0.00015186521562485177	0.00013113842251637997	6.050211744324914e-05	3.213239644735381e-05	8.154117683613541e-05	2.5055288040110267e-05	2.886424661134156e-05	0.00011344696422926658	0.026999344752291578	0.0006283351545765806	0.00017246562173066113
aa1425	6.879253434501227e-06	1.515763694415006e-05	4.08509448418007e-06	3.1327080370361072e-06	2.167009144898767e-05	1.2176474258500623e-05	2.7189318147563483e-05	1.2282358268438706e-05	2.7628478556218447e-06	2.1025545813098128e-05	1.2571380563071604e-05	5.2820777605644446e-06	8.345719548725684e-06	1.686217518306555e-05	4.412408114072305e-06	0.00015482864414083112	1.429565911928331e-05	0.0	0.0	3.8125124428363226e-06	7.081733293740763e-06	1.0706010415739755e-05	8.567538352898293e-06	0.0	0.0002749733830391927	6.412311267003557e-06	7.890958829934921e-06	4.565126526696146e-06	7.878536041452885e-06	4.042663741448281e-06	8.17573648458909e-06	7.98235482341504e-06	7.774614192113171e-06	6.016116724583253e-06	1.0681016528816828e-05	2.266804331865057e-05	1.0391598686820668e-05	1.130514796581672e-05	1.0345755981438357e-05	6.903184772867196e-06	8.051721502784238e-06	8.235225308621117e-06	1.1047815416859407e-05	5.814060506463903e-06	1.1722847801647906e-05	7.408944609001287e-06	1.0885902957785362e-05	0.0	0.0	0.0	1.4163377018210178e-05	0.0	0.0	9.619893074608456e-06	0.0002182523933941374	0.00033928269265679503	4.916608384585973e-06	0.0	7.757145683297777e-06	3.273329694403474e-05	5.675570431076894e-06	1.8378888640654753e-06	3.4954858174462326e-06	2.0710250018851034e-06	4.304352359299795e-06	3.824339016373192e-06	6.068100370475303e-06	6.950943359697448e-06	6.635400254257403e-06	0.0	2.0687941733883616e-06	0.00012489951477217488	0.0002217019864297391	4.800756297098756e-06	0.0	4.213726115609377e-05	4.362053864132953e-05	1.357622965710913e-05	1.584467438079648e-05	2.0341934242810223e-05	1.3775912375986806e-05	1.533741178032829e-05	7.801241253492646e-06	5.245557656536398e-06	4.779427231696766e-06	5.728684943607708e-06	2.999666536681693e-06	8.314018302183688e-06	9.94393283901903e-06	3.934624810346253e-05	0.0	0.0	0.0
