gene_callers_id	ANE_004_05M	ANE_004_40M	ANE_150_05M	ANE_150_40M	ANE_151_05M	ANE_151_80M	ANE_152_05M	ANW_141_05M	ANW_142_05M	ANW_145_05M	ANW_146_05M	ANW_148_05M	ANW_149_05M	ASE_66_05M	ASE_66_30M	ASE_67_05M	ASE_68_05M	ASE_68_50M	ASE_70_05M	ASW_72_05M	ASW_72_100M	ASW_76_05M	ASW_78_05M	ASW_82_05M	ASW_82_40M	ION_36_05M	ION_36_17M	ION_38_05M	ION_38_25M	ION_39_25M	ION_41_05M	ION_41_60M	ION_42_05M	ION_42_80M	ION_45_05M	ION_48_05M	IOS_52_05M	IOS_52_75M	IOS_56_05M	IOS_57_05M	IOS_58_66M	IOS_62_05M	IOS_64_05M	IOS_64_65M	IOS_65_05M	IOS_65_30M	MED_18_05M	MED_18_60M	MED_23_05M	MED_25_05M	MED_25_50M	MED_30_05M	MED_30_70M	PON_132_05M	PON_133_05M	PON_133_45M	PON_137_05M	PON_137_40M	PON_138_05M	PON_138_60M	PON_140_05M	PSE_100_05M	PSE_100_50M	PSE_102_05M	PSE_102_40M	PSE_109_05M	PSE_109_30M	PSE_110_05M	PSE_110_50M	PSE_111_05M	PSE_111_90M	PSE_93_05M	PSE_93_35M	PSE_94_05M	PSE_96_05M	PSE_98_05M	PSE_99_05M	PSW_112_05M	PSW_122_05M	PSW_123_05M	PSW_124_05M	PSW_125_05M	PSW_128_05M	PSW_128_40M	RED_31_05M	RED_32_05M	RED_32_80M	RED_33_05M	RED_34_05M	RED_34_60M	SOC_84_05M	SOC_85_05M	SOC_85_90M	Classification
1230	0.0	0.0	0.701388888889	0.0	2.9550561797799997	1.08296164139	0.0	2.0444015444	1.1961577350900001	0.0	0.880116959064	0.0	0.922	1.08661417323	0.821180555556	0.0	0.0	0.0	0.0	1.5414808207	0.0	0.0	3.08177777778	0.7739052725650001	0.0	4.00910125142	4.4325323475	0.7573739295909999	3.7515527950300003	0.0	0.0	1.07196261682	2.2325581395299996	1.47743055556	6.64662349676	8.36284722222	2.52075098814	2.97238658777	3.11747285291	3.25977653631	2.01487414188	1.6287367406	5.1239495798300005	0.0	2.7221654749699997	2.6120959332599996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.84630541872	0.0	0.0	1.16408386509	0.0	0.0	1.8040609137099999	3.80963302752	0.0	0.0	0.0	0.0	1.20399305556	1.7215411558700002	1.61583577713	3.08302919708	0.0	0.0	0.770180436847	0.0	0.0	0.0	0.0	0.987610619469	0.0	1.22600896861	1.207135778	1.2448797862899998	6.89402697495	0.9157894736839999	0.959542656113	0.920138888889	3.24275362319	0.0	1.8012820512799999	7.10357142857	0.8850678733030001	0.0	0.0	0.0	0
1231	0.0	0.7795527156550001	1.07563764292	1.00967458223	0.640091116173	0.0	0.0	0.8942486085340001	1.13701067616	0.745358090186	2.08802177858	0.45633456334600003	1.17510121457	0.9728997289970001	1.02576335878	0.0	0.0	0.0	0.0	0.0	0.572559366755	0.0	1.05341880342	0.0	0.0	0.870074547391	1.4078947368399999	0.9604221635879999	2.89065255732	0.761653474055	1.27248677249	1.78584558824	0.8717253839210001	0.939759036145	3.3652582159599995	2.74466192171	1.5991379310299998	1.3620352250499999	1.39750957854	2.54804947669	1.04367816092	1.88654353562	1.9360165118700001	0.0	0.9454705365	3.04661389622	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.28408091469	0.0	0.0	4.51451187335	2.0594594594599998	0.0	0.0	0.0	0.0	0.8012313104659999	0.0	0.858291457286	1.6956904133700001	0.0	0.0	0.6231155778890001	0.0	0.0	0.0	0.0	0.0	0.0	0.868073878628	0.0	1.0338427947600002	1.02594594595	0.961301671064	0.0	0.9857278782109999	0.5025799793600001	0.631198347107	0.895377128954	3.0160570918799996	1.7431838170599998	0.0	0.0	0.0	0
1232	2.30820399113	8.84860557769	0.8	2.94	4.53416149068	4.61508704062	3.8803418803400014	4.780448717950001	0.5666666666669999	1.90137614679	0.5574837310199999	2.04225352113	1.85571142285	5.009727626459999	4.0625	1.5917266187099999	3.6642066420699995	2.02316602317	1.5600706713799999	3.09189189189	2.45242369838	4.11802853437	8.38632478632	1.61993243243	5.05087209302	4.463601532569999	5.49695740365	1.1136842105299998	3.6184971098300003	0.8011583011579999	5.45299145299	2.8097826087	6.29508196721	5.49453978159	8.551505546749999	9.78651685393	1.6026119403	4.02452830189	2.9258555133099997	6.41610738255	8.5	6.17889908257	7.76853526221	1.7797619047599995	2.2177589852	9.84734133791	2.6377777777799998	0.560859188544	0.286681715576	1.46924829157	2.04583333333	1.63325740319	2.0502283105	1.64025695931	7.59026369168	9.69968553459	3.1201716738200003	0.151750972763	2.29855537721	3.952622673430002	6.99694656489	2.39194915254	4.370370370369999	1.78705636743	4.28956228956	4.020560747659999	2.7090909090900004	4.5914396887199995	5.546	2.38414634146	2.94927536232	4.572254335259999	2.2748414376299997	6.265690376569999	1.2841163311	0.493055555556	1.90457256461	0.24263038548799998	1.1212121212100001	2.43607705779	5.72698907956	8.74606299213	1.79139072848	3.36256323777	2.74675324675	5.0945736434099995	0.656842105263	6.2894248608500005	6.54960629921	0.7176938369779999	1.00810372771	1.8693548387099999	1.07720588235	0
1233	0.0	0.0	1.67358229599	1.7171381031600002	5.04421052632	1.3705426356600001	1.0169491525399998	1.5928057554	1.7217391304299998	0.838174273859	4.11850649351	2.68196721311	2.00572246066	0.79766536965	0.824343015214	0.896265560166	0.0	0.0	0.0	2.0484375	2.01659751037	3.48226950355	2.73855243722	2.24204702628	1.06618962433	0.990881458967	4.3003144654100005	3.70406732118	2.74820143885	0.799446749654	2.04612850082	3.20055325035	3.02523659306	2.8612303290400005	6.92910447761	11.628289473699999	3.16874135546	4.19273301738	2.10648918469	4.06142034549	4.15494978479	3.76572327044	6.10960960961	0.8049792531119999	1.73305670816	6.78774928775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.662517289073	1.1742738589200001	1.85836909871	0.612724757953	0.0	0.5421853388660001	7.18832116788	4.12654320988	0.578146611342	0.0	0.5394190871369999	0.0	0.748271092669	1.07634730539	1.58993902439	2.23970588235	0.770465489567	0.8418862690710001	1.80509745127	0.0	2.24269005848	0.0	0.0	0.0	0.0	1.20588235294	2.0	3.85298196949	8.98500749625	0.8533886583679999	1.0926694329200002	0.920127795527	2.01234567901	0.0	3.82958801498	4.9667405764999994	0.0	0.0	0.0	0.0	0
1234	0.370582617001	1.0802292263600002	1.1810250817899999	1.66764705882	2.08054393305	2.7483443708599995	0.713467048711	2.0113507378	3.73807205453	0.0	3.6695095948800014	2.8434982738800003	2.07588856868	1.28096676737	1.45525291829	0.0	0.854085603113	0.0	0.0	1.04926108374	1.74607843137	2.67335243553	2.73544973545	0.422158548233	0.0	2.4061302682	4.37333333333	0.7502507522570001	4.02436548223	1.6998069498100001	0.66953199618	3.85311871227	1.49111675127	2.1988571428599997	6.614702154630001	8.09359104781	2.99423963134	4.77032520325	4.8093220339	4.5619266055	4.8068833652	2.9174311926599996	3.8638083228199993	2.52705627706	3.7655016910900003	6.92864864865	0.0	0.0	0.0	0.336198662846	0.0	0.0	0.0	1.22188449848	2.2771966527200003	0.8133616118770001	1.2970391595	0.0	0.3686723973260001	10.0956790123	3.1861575179000003	0.299904489016	1.00421052632	0.0	0.0974212034384	0.912472647702	1.10542797495	1.72698072805	1.9938962360099999	0.747603833866	0.83858643744	1.9136771300400002	1.50160771704	0.195797516714	0.0	0.0	0.0	0.0	0.0	1.02674307545	1.23453093812	6.94378378378	0.0	1.8028708134	1.1159909909899999	1.37542662116	0.0	9.21705426357	7.20325982742	0.0	0.0	0.0869149952245	0.20343839541499997	0
1235	0.0	2.46397941681	1.55917667238	1.9505300353400001	1.6419860627200005	1.7048346056	1.42905692438	2.83333333333	1.1856884058	0.7553897180760001	3.3685687558499997	3.82504145937	2.10905349794	4.78553406224	1.14145383104	1.14013266998	1.7197290431799999	0.8783008036740001	0.0	2.8281938326	1.7008387697999998	1.29270315091	4.91588785047	0.792899408284	1.786	2.04908485857	2.7560439560400005	0.944491887276	2.1622364802900003	0.640132669983	1.06153846154	3.8901098901099997	2.6420626895900003	2.9477876106200003	10.7494623656	6.30678733032	4.9718875502	2.7619047619	4.62773722628	5.087224669599999	7.03237410072	2.28307123034	7.698019801980001	1.8993352326700002	1.9141791044799998	5.22020725389	0.434494195688	0.0	0.0	0.371475953566	0.0	0.0	0.0	1.6471119133599998	1.71640407785	1.70197300104	0.812115891133	0.0	0.848258706468	6.7335190343499995	3.0449017773600002	0.0	0.0	0.5447761194030001	1.2277639235200002	0.0	1.01584653878	2.8470464135	2.6357827476	0.0	0.252072968491	3.6212510711199997	1.07080745342	1.0387263339100001	0.0	0.0	0.0	0.106965174129	1.66998191682	1.29305680794	1.8886462882099997	6.855179704019999	1.02430555556	0.618719211823	1.007239819	2.89258950874	0.0	4.42575107296	4.8604860486	0.0	0.0	0.0	0.0	0
1236	0.7976190476189999	0.0	2.0048543689300002	1.4015151515200002	3.17153748412	1.66869671133	0.796202531646	1.8942436412299999	2.17739975699	1.61080485116	4.01219512195	3.5931122449	2.40418118467	3.1570155902	2.3954496208	0.477272727273	2.10262257697	0.0	0.0	3.4408901251699997	1.13132694938	0.0	1.7273918741799998	0.8375350140060001	1.52317880795	1.75990675991	4.6201183432	1.1217277486900001	4.65901262916	0.512987012987	1.9696969697	2.8083538083499997	2.94360902256	1.63355408389	10.1992481203	8.978185993110003	2.7935285053900003	4.84632034632	3.75373134328	4.11633663366	4.87780898876	2.8448687350800004	6.71296296296	1.2201946472	1.8825665859599998	6.39757575758	0.225108225108	0.220779220779	0.0	0.0	1.17448200654	0.109307359307	0.0	0.0	3.0618238021599997	0.835948644793	1.14245416079	0.0	0.9638418079100001	9.61929595828	2.7213483146099997	0.0	0.0	0.137445887446	0.0	0.951298701299	1.4118343195299998	1.98422330097	3.09080188679	0.0	0.0	2.72136953955	1.1044992743100002	0.7575757575759999	0.0	0.0	0.0	0.45670995671000003	0.847161572052	0.9523809523810001	2.320861678	7.021304926760001	0.880952380952	1.0324675324700001	0.848851269649	2.93383947939	0.0	4.42233009709	4.71962616822	0.386363636364	0.0	0.0	0.0	0
1237	0.0	0.608531994981	2.18316831683	0.7295173961839999	3.1055900621099997	2.67452300786	0.0	1.46254458977	3.16803760282	0.962962962963	2.7088989441900004	0.954367666232	1.83050847458	1.23870056497	0.8410513141429999	0.0	0.6922094508300001	0.746352413019	0.0	1.80798004988	1.29142185664	0.0	0.912208504801	1.99881656805	4.23384615385	2.24120603015	4.41288433382	1.19976218787	2.82302158273	0.429854096521	1.60718711276	2.00897867565	0.622911694511	1.90237797247	5.667478684530001	4.239057239059997	1.8198830409400002	3.0453938584799998	1.57707006369	2.2864321608	1.13322884013	1.18319719953	5.1668984701	0.0	1.1441798941799999	1.1433486238500001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.35802469136	0.8877192982459999	0.0	0.7362514029180001	0.0	0.0	3.15523465704	3.05840286055	0.0	0.0258136924804	0.0	0.17171717171700002	0.13131313131300001	0.48260381593699997	0.85746352413	1.5954545454499998	0.0	0.0493827160494	1.1122994652399998	1.2177328844	0.0	0.0	0.294051627385	0.0	0.602693602694	1.21749408983	0.684270952928	1.13925729443	3.71055900621	0.967120181406	0.0	0.0	0.91724137931	0.0	2.9552715655	7.87252475248	0.0	0.0	0.0	0.0	0
1238	0.0	0.0	0.598214285714	0.490327380952	0.509672619048	0.0	0.0	1.2324324324299998	0.867601246106	0.0	1.19270833333	0.9196428571430001	0.0	0.7507440476189999	0.685185185185	0.0	0.0	0.078869047619	0.0	1.3110119047600002	1.26426690079	0.0	2.58779761905	0.0	0.0	2.80676328502	2.70931112793	0.7254408060449999	3.11746031746	0.6600760456270001	2.2084078712	1.0837173579100001	0.8471824259790001	1.76254681648	10.0211480363	6.96136567835	2.8207913110900003	3.70765661253	4.8805601318	4.21353383459	4.76885644769	2.7342105263200005	5.7545454545500005	1.4263392857100001	2.85063291139	2.70327552987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8380634390649999	0.0	0.0	0.15625	0.0	0.0	1.75551921504	3.759444872780002	0.0	0.0	0.0	0.0	0.865327380952	0.7980258162489999	0.9637352674519999	0.9717261904760001	0.0	0.0	0.0	0.9565217391299998	0.0	0.0	0.0	1.5908045977	0.0	0.901785714286	1.11874533234	2.6396396396400004	6.1118181818199995	0.0	1.1860269360299998	1.14058956916	1.0489891135299998	0.0	4.860952380950001	4.37883008357	0.0	0.0	0.0	0.0	0
1239	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.6666666667	0.7713498622589999	0.666666666667	0.0	0.0	0.0	65.5089605735	35.1114864865	0.0	0.0	0.0	1.64187327824	3.7451612903199996	3.0114613180500003	0.0027548209366399998	5.95468277946	0.0	0.0	1.8786982248500002	1.4567901234600005	2.27722772277	7.12947658402	1.8236914600599998	2.20936639118	13.305785124000002	0.581267217631	3.21241830065	0.561983471074	0.0	0.0	0.0	1.7410468319599999	4.24925816024	3.2479338843	2.7569832402200003	4.855828220859999	0.0	0.0	2.5078369906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.1349862259	0.0	86.4407713499	0.964187327824	18.1049180328	1.0993788819900001	0.523415977961	0.0	0.0	11.2396694215	3.8121387283199994	1.22038567493	3.8707482993199998	0.0	0.283746556474	0.0	0.0	0.0027548209366399998	0.0027548209366399998	0.0	0.0	0.0	0.0	0.278236914601	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.393939393939	0.0	0.0	0.0	0.0	0
